independent continuant;hanasaki crab (raw);subset siren:f8188
independent continuant;hen egg (shell off, solids, dried);subset siren:f11041
independent continuant;shortjaw leatherjacket;fao asfis:olg
independent continuant;infant cereal with fruit;subset siren:f4223
independent continuant;raisin bread (enriched);subset siren:f2693
independent continuant;great northern bean (whole);a seed of a great northern bean plant which is a varietal of a common bean plant (phaseolus vulgaris).
independent continuant;tapioca;tapioca is a starch extracted from the storage roots of the cassava plant (manihot esculenta).
independent continuant;confectionery cake;subset siren:f16640
independent continuant;10005896 - baby bananas (gs1 gpc);this brick applies to commercial varieties of bananas grown from musa cavendishii, of the musaceae family, to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stable or frozen baby bananas, apple bananas, b
independent continuant;cranberry bean (whole);subset siren:f2067
independent continuant;wine (spiced, fortified, extract for preparation of);subset siren:f15563
independent continuant;44470 - preparations for gelling home-made food (efsa foodex2);the group includes any type of preparations for gelling home-made food, like marmalades / jams, puddings. the part consumed/analysed is by default the whole marketed unit or a homogeneous representative portion.
independent continuant;onion soup mix;subset siren:f9457
independent continuant;salt block for livestock;subset siren:f2932
independent continuant;nut (roasted in vegetable oil);subset siren:f6513
independent continuant;caper food product;a caper food product is a food product derived from the flower buds or fruit of the caper plant.
independent continuant;whole wheat pastry flour;a whole-grain flour milled from low-protein soft spring wheat.
independent continuant;vegetable product (eurofir);e.g. tomato pur e, sun-dried tomatoes, pickled red cabbage, sauerkraut.
independent continuant;pizza (pepperoni);subset siren:f6973
independent continuant;babaco plant;grin:418402
independent continuant;bonito dried;subset siren:f11594
independent continuant;straw;subset siren:f9894
independent continuant;oyster (korean, cooked, frozen);subset siren:f8218
independent continuant;gelatin dessert (naturally and artificially flavored);subset siren:f5343
independent continuant;acidity regulator (ec);substance that alters or controls the acidity or alkalinity of a foodstuff.
independent continuant;hominy (white, canned);subset siren:f2562
independent continuant;hazelnut oil;oil pressed from hazelnuts. it is strongly flavoured and used as a cooking oil.
independent continuant;codfish loaf;subset siren:f9444
independent continuant;suckler pig;a piglet slaughtered for its tender meat.
independent continuant;crab imperial (dish);subset siren:f8616
independent continuant;shrimp cutlet (breaded, frozen);subset siren:f8808
independent continuant;chili pepper;subset siren:f15873
independent continuant;10000308 - juice - not ready to drink (shelf stable) (gs1 gpc);includes any products that can be described/observed as a powder or a concentrate that is made exclusively from the extracted fluid content of a fruit or a blend of fruit and vegetable juice, having fruit as the main characteristic and that, when diluted
independent continuant;gehakt;subset siren:f17415
independent continuant;fruit based dessert with no added sugar;subset siren:f17043
independent continuant;peanut fodder;subset siren:f9868
independent continuant;salmon (cured, smoked);subset siren:f8560
independent continuant;chascanopsetta crumenalis;itis:616139
independent continuant;haddock fillet (skinless, frozen);subset siren:f7318
independent continuant;food (irradiated);subset siren:f5364
independent continuant;cabbage (boiled);subset siren:f11052
independent continuant;martini cocktail;subset siren:f10761
independent continuant;butter cream pecan cake;subset siren:f2860
independent continuant;pumpkin (canned);subset siren:f1396
independent continuant;vegetable dish (eurofir);a recipe dish whose main ingredient is considered to be vegetables.
independent continuant;10005951 - sweet granadilla (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of sweet granadilla of varieties (cultivars) grown from passiflora ligularis, to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and
independent continuant;tanmooji;subset siren:f15284
independent continuant;10006438 - indian limes (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of indian limes, grown from citrus limettioides, to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stable or frozen indian
independent continuant;fruit powder;subset siren:f16462
independent continuant;oyster stew;subset siren:f8680
independent continuant;corn muffin mix;subset siren:f5164
independent continuant;blue catfish (raw);subset siren:f7987
independent continuant;water (bottled, minerals added);subset siren:f6426
independent continuant;bacon (fried);subset siren:f10564
independent continuant;cherry (sulfured);subset siren:f5658
independent continuant;sage derby cheese;subset siren:f17582
independent continuant;peach (whole);a drupe fruit of a peach tree (prunus persica)
independent continuant;char;a genus of salmonid fish often called char or charr. some species are called "trout". salvelinus is a member of the subfamily salmoninae within the family salmonidae. the genus has a northern circumpolar distribution, and most of its members are typically cold-water fish that primarily inhabit fresh waters. many species also migrate to the sea.
independent continuant;frozen custard (us cfr);frozen custard, in comparison with ice cream, contains at least 1.4% egg yolk solids by weight of the finished product (21 cfr 135.110(a)).
independent continuant;filling mix, dry;subset siren:f15569
independent continuant;scotch broth;subset siren:f4084
independent continuant;king orange plant;mansfeld:7684
independent continuant;apple (sliced, and blackberry in syrup);subset siren:f5710
independent continuant;zebu;itis:183838
independent continuant;tapioca flour;subset siren:f10681
independent continuant;corn chip;subset siren:f2052
independent continuant;great scallop;cec 1993:1347
independent continuant;skim milk (acidified);subset siren:f16779
independent continuant;brown hen egg (whole, shell on, raw);subset siren:f4624
independent continuant;cottage cheese (creamed, vegetable added);subset siren:f3526
independent continuant;clam (whole or part);subset siren:f10606
independent continuant;murray king crab;2010 fda seafood list:
independent continuant;red delicious apple tree;the red delicious is a clone of apple cultigen, now comprising more than 50 cultivars, first recognized in madison county, iowa, in 1880
independent continuant;northern flounder (raw);subset siren:f9098
independent continuant;good-king-henry stem (whole);a stem from a good-king-henry plant (blitum bonus-henricus)
independent continuant;black or white pepper plant;black pepper consists of unripe whole fruit that are sundried. white pepper consists of the seeds only of ripe fruit.
independent continuant;indian ocean flounder (raw);subset siren:f8904
independent continuant;deer meat jerky;subset siren:f6479
independent continuant;turkey thigh;a thigh poultry cut of turkey
independent continuant;squid (giant, raw);subset siren:f9280
independent continuant;cowpea leaf (whole, raw);a whole raw cowpea leaf.
independent continuant;noodle (egg, cooked);subset siren:f11079
independent continuant;fruit juice drink;subset siren:f2186
independent continuant;scotch herring (raw);subset siren:f8106
independent continuant;peach (whole);subset siren:f15502
independent continuant;herring tidbit in sherry sauce;subset siren:f7359
independent continuant;white rubber vine plant;plants:laow
independent continuant;alfalfa sprout;a sprout from an alfalfa seed.
independent continuant;potato (sliced, raw);subset siren:f7631
independent continuant;scallop (breaded, fried, frozen);subset siren:f8550
independent continuant;10006336 - beans (winged) (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of beans, winged, grown from psophocarpus tetragonolobus, to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stable or froz
independent continuant;milk (fermented);subset siren:f2672
independent continuant;chicken drumstick (cooked);subset siren:f11139
independent continuant;peanut butter with smoky crisps;subset siren:f6869
independent continuant;lemon jelly;subset siren:f5882
independent continuant;nerica rice plant;new rice for africa ("nerica") is a cultivar group of interspecific hybrid rice developed by the africa rice center (africarice) to improve the yield of african rice cultivars. the new rice for africa was created by crossing *oryza glaberrima* and oryza sativa*.
independent continuant;jalapeno pepper (canned);subset siren:f3439
independent continuant;pike family;esox is a genus of freshwater fish, the only living genus in the family *esocidae* the esocids which were endemic to north america, europe and eurasia during the paleogene through present.
independent continuant;green oyster;index fungorum:433470
independent continuant;cane sugar liquor;subset siren:f17363
independent continuant;jewfish (raw);subset siren:f8931
independent continuant;cow milk (fortified);subset siren:f1497
independent continuant;endive plant;itis:501522
independent continuant;buffaloberry plant;grin:33863
independent continuant;hen egg substance;subset siren:f15102
independent continuant;chocolate-flavored powder;subset siren:f2821
independent continuant;five-rayed threadfin;cec 1993:549
independent continuant;corn grits (enriched);subset siren:f3188
independent continuant;pork chitterlings;subset siren:f2743
independent continuant;neotropius acutirostris;itis:681857
independent continuant;ingredient;a processed material which is referenced in an ingredient specification.
independent continuant;sourdough bread;subset siren:f2481
independent continuant;sage rubbed;subset siren:f10633
independent continuant;port wine;subset siren:f11271
independent continuant;tree nut;subset siren:f1354
independent continuant;milk chocolate (sweet);subset siren:f2820
independent continuant;food for infants or young children;subset siren:f17423
independent continuant;milk chocolate (vitamin- and mineral-fortified);subset siren:f3755
independent continuant;chocolate candy (cordial-filled);subset siren:f2807
independent continuant;streaked seerfish;itis:172445
independent continuant;pepino sauce;subset siren:f4024
independent continuant;brown mushroom;a brown-colored immature fruitbody of a cultivated mushroom fungus (agaricus bisporus).
independent continuant;peach kernel paste;subset siren:f4900
independent continuant;wheat malt;wheat malt is malted grain made of wheat. malt is germinated cereal grain that has been dried in a process known as "malting". the grain is made to germinate by soaking in water and is then halted from germinating further by drying with hot air.
independent continuant;radish (preserved with chili);subset siren:f11284
independent continuant;tuna (solid pack, canned in olive oil);subset siren:f9013
independent continuant;red pepper (crushed);subset siren:f4285
independent continuant;sausage (smoked, raw, salami-type);subset siren:f16625
independent continuant;mead;subset siren:f7306
independent continuant;mammalian milk or milk component;a broad term that includes milk and its components, cream, curd and whey. use the appropriate specific term when milk or a milk product is the principal ingredient. use the appropriate term under *meat animal* to index the source of the milk (note: 21 cfr 131.110 defines milk as cow's milk).
independent continuant;fadogiella plant;*fadogiella* is a genus of flowering plants in the *rubiaceae* family. it was descripted by walter robyns in 1928. this genus is morphologically similar to *fadogia* and is related to the latter genus. it is found in central and east tropical africa.
independent continuant;persimmon (whole);a berry fruit of a persimmon plant (genus diospyros).
independent continuant;10000623 - beverages variety packs (gs1 gpc);includes any products that can be described/observed as two or more distinct beverages sold together which exist within the schema but belong to different classes, that is two or more products contained within the same pack which cross classes within the
independent continuant;fruit juice drink (carbonated);subset siren:f9793
independent continuant;sage leaf (whole);a leaf of a sage plant (salvia officinalis).
independent continuant;artichoke plant;plants:cyca
independent continuant;donkey;itis:180690
independent continuant;dairy product analog, dry base;subset siren:f15032
independent continuant;cloud producing agent (codex);fao food and nutrition paper 30/rev. 1. fao, rome 1985. isbn 92-5-102292-5
independent continuant;18440 - other processed fruit products (excluding beverages) (efsa foodex2);the group includes any type of other processed fruit products (excluding beverages). the part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity. when relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.
independent continuant;meat by-product (potted);subset siren:f15664
independent continuant;turkey (raw, ground);subset siren:f11109
independent continuant;cocoa cream;subset siren:f15098
independent continuant;mashu root;a mashu root is the edible root of the pea (hedysarum alpinums), native to alaska. it is usually collected in quantity from river banks and gravel bars.
independent continuant;mustard seed food product;a product made from the seeds of a mustard plant (white or yellow mustard, sinapis hirta. brown or indian mustard, brassica juncea. or black mustard, brassica nigra).
independent continuant;cabbage plant;plants:brol
independent continuant;roast beef (frozen);subset siren:f10959
independent continuant;butter nut candy;subset siren:f2581
independent continuant;fruit and nut cake (containing alcohol);subset siren:f2831
independent continuant;sichuan pepper;a signature spice of the sichuan cuisine of china's southwestern sichuan province, commonly available in a red or green peppercorn variety.
independent continuant;margarine;a spread used for flavoring, baking, and cooking that was first made in france in 1869.
independent continuant;casaba melon (whole);a pepo fruit from a casaba melon plant.
independent continuant;cobbler;a bakery food product which usually contains a filling which is topped with a batter, biscuit or dumpling before being baked.
independent continuant;italian bread;subset siren:f2692
independent continuant;european crabapple plant;grin:23279
independent continuant;louisiana spiny lobster (raw);subset siren:f8371
independent continuant;century plant juice;subset siren:f1206
independent continuant;blackeyed pea plant;plants:viun
independent continuant;botanical supplement with vitamin/mineral;botanical dietary supplement with mineral(s) and/or vitamin(s).
independent continuant;frozen dairy dessert (nutritively and nonnutritively sweetened);subset siren:f4972
independent continuant;10006213 - eggs imitations (gs1 gpc);includes any products that can be described/observed as any product that functionally and nutritionally resembles a liquid whole egg, egg yolk, or egg whites but does not contain any egg component. specifically exclude eggs product substitutes, eggs exct
independent continuant;tuna saku;a saku which is derived from tuna fish.
independent continuant;10006229 - dairy/egg based products / meals variety packs (gs1 gpc);includes any products that can be described/observed as two or more distinct dairy or egg based products, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which
independent continuant;fruit with twoenjang (preserved);subset siren:f15363
independent continuant;muscat grape plant;plants:vivi5
independent continuant;rice starch;subset siren:f10073
independent continuant;broad bean plant;mansfeld:30416
independent continuant;10005928 - bilberries (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of bilberries grown from vaccinium myrtillus l. to be supplied fresh. exclude all other type of berries. specifically excludes: prepared/processed or unprepared/unprocessed
independent continuant;lobster sauce;subset siren:f4206
independent continuant;dietary supplement (eurofir);includes vitamin/mineral products, tonics, supplements. vitamin and mineral food supplements are sources in concentrated forms of those nutrients alone or in combinations, marketed in forms such as capsules, tablets, powders, solutions etc., that are designed to be taken in measured small-unit quantities but are not in a conventional food form and whose purpose is to supplement the intake of vitamins and/or minerals from the normal diet (codex cac/gl 55 - 2005).
independent continuant;scampi soup;subset siren:f4259
independent continuant;chestnut puree (canned);subset siren:f16700
independent continuant;pitaya plant;plants:hyun3
independent continuant;19910 - buffalo fresh fat tissue (efsa foodex2);the group includes any type of buffalo fresh fat tissue. the part consumed/analysed is by default unspecified. when relevant, information on the part consumed/analysed has to be reported with additional facet descriptors.
independent continuant;10006211 - individually cooked eggs (gs1 gpc);includes any products that can be described/observed as bird eggs that have been fully cooked in the shell. cooked eggs may have the shell intact or the shell removed and be whole, sliced, or diced. cooked eggs may be preserved by refrigeration or stored
independent continuant;pacific sardine (raw);subset siren:f8325
independent continuant;cheese (extra hard, grating);subset siren:f16741
independent continuant;alaskan sea lion (raw);subset siren:f4338
independent continuant;senna plant;grin:310662
independent continuant;masa;masa is a corn dough or flour (masa harina) that has been soaked and cooked in an alkaline solution in the nixtamalization process. it is used for making corn tortillas, tamales, pupusas, and many other latin american dishes.
independent continuant;chocolate (carbohydrate modified);subset siren:f15387
independent continuant;multi-component plant food product;subset siren:f16579
independent continuant;084 crustaceans, processed (sc) (ccpr);crustaceans are processed to a large extent before entering the national or international trade channels. crabs, lobsters and shrimps or prawns are in general cooked directly after catching. thereafter either the animals are deep frozen with or without shell, or the meat without shell is canned, with or without a packing medium. the latter may consist of water, salt, lemon juice and sugars. shrimps or prawns may also be "parboiled" and thereafter deep-frozen. according to the relevant codex standards, namely 92-1981, and 95-1981 "cooked" means heated for a period of time such that the thermal centre reaches a temperature adequate to coagulate the protein and "parboiled" means heated for a period of such time that the surface of the product codex alimentarius reaches a temperature adequate to coagulate the protein at the surface but inadequate to coagulate the protein at the thermal centre. the cooked commodities are in general subjected to deep-freezing directly after cooking or the cooking is part of the canning process. the designation cooked after the commodity may include any of the processes mentioned except the parboiled and deep-frozen shrimps or prawns. the entire commodity except the shell may be consumed.
independent continuant;grape wine;subset siren:f1014
independent continuant;sauce (fruit-based, canned);subset siren:f17584
independent continuant;oyster mushroom genus;a fruitbody of pleurotus genus fungus.
independent continuant;mustard greens (frozen);subset siren:f10955
independent continuant;ham cheddarton dinner;subset siren:f4448
independent continuant;impastata cheese;subset siren:f11731
independent continuant;sair date (whole);a drupe fruit of a sair date plant cultivar.
independent continuant;skim milk (pasteurized, fortified);subset siren:f4395
independent continuant;poil de carotte cheese;subset siren:f1690
independent continuant;hass avocado;the hass avocado is a cultivar of avocado with dark green colored, bumpy skin.
independent continuant;bullfrog (raw);subset siren:f5065
independent continuant;tomato (diced, canned);subset siren:f4885
independent continuant;vegetable (white, frozen);subset siren:f16168
independent continuant;spinach macaroni;subset siren:f6296
independent continuant;teosinte plant;a wild (non-domesticated) species of genus zea plant.
independent continuant;10000008 - nuts/seeds - unprepared/unprocessed (shelf stable) (gs1 gpc);includes any products that can be described/observed as any variety of nuts and seeds that has not gone through any further manufacturing processes, such as reformed, cooked or dried, however these products can be coated, in sauce, stuffed or filled. thes
independent continuant;flaxseed (whole);a seed of a flax plant (linum usitatissimum).
independent continuant;ice with no added sugar, edible;subset siren:f17050
independent continuant;ham cure;subset siren:f1068
independent continuant;10006352 - water spinach /ong choy (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of water spinach or ong choy, grown from ipomoea aquatica, to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stable or fro
independent continuant;maraschino cherry in sugar syrup;subset siren:f2951
independent continuant;fish analogue vegetable protein-based;subset siren:f17550
independent continuant;imitation grape carbonated beverage (artificially sweetened);subset siren:f2233
independent continuant;lamb neck;lamb neck is a butchery neck portion of a lamb, cut from a carcass through and between the 3rd and 4th cervical vertebrae. the atlas and portion of the axis neck vertebrae may be removed to facilitate hygiene requirements.
independent continuant;sweet cherry (whole, raw);subset siren:f11457
independent continuant;pudding substitute;subset siren:f16264
independent continuant;cross-linked sodium carboxy methyl cellulose, cross linked cellulose gum;codex::468
independent continuant;sleeper goby;a family of fish with about 34 genera and 180 species. anatomically, they are similar to the gobies (gobiidae), though unlike the majority of gobies, they do not have a pelvic sucker.
independent continuant;10005889 - oranges (gs1 gpc);includes any products that can be described/observed as a fresh citrus variety of oranges grown from citrus sinensis (l.) osbeck., of the rutaceae family, to be supplied fresh. excludes all prepared/processed or unprepared/unprocessed and shelf stable or
independent continuant;food (canned);subset siren:f1139
independent continuant;azorubine, carmoisine;food additive. technological purpose(s): colour.
independent continuant;wood apple cream (canned);subset siren:f11597
independent continuant;papuan seerfish;itis:202046
independent continuant;tunsoy raw;subset siren:f10884
independent continuant;south american abalone (raw);subset siren:f8682
independent continuant;orange jelly marmalade;subset siren:f6406
independent continuant;rose plant;plants:rosa5
independent continuant;food-grade ash;ash which is incorporated into the surface of a food such as cheese.
independent continuant;seasoning (lemon juice based);subset siren:f16330
independent continuant;chicken nugget;a chicken nugget is a chicken product made from chicken meat that is breaded or battered, then deep-fried or baked.
independent continuant;hawthorne jelly;subset siren:f5962
independent continuant;corned beef (raw);subset siren:f4541
independent continuant;fish stick breaded raw frozen;subset siren:f11207
independent continuant;048 frogs, lizards, snakes and turtles (ar) (ccpr);frog, lizard, snake and turtle products are the edible parts from various animal species of the zoological classes amphibia and reptilia, usually wild, harvested for food. some frog species are cultivated in a few european and asian countries and to a small extent in the usa and "marketed" in the form of deep-frozen frog legs. the wild species are marketed in the same manner. a few turtle species are raised from eggs or hatchlings in some tropical countries, especially the green turtle. exposure to pesticides is through animal metabolism. the entire product, except the bones and the bony or horny outer shell (turtles), may be consumed.
independent continuant;raisin and nut mix;subset siren:f6325
independent continuant;parker's spiny lobster (raw);subset siren:f8178
independent continuant;legume (canned);subset siren:f16119
independent continuant;10006266 - wild mushrooms (other) (gs1 gpc);includes any product that can be described/observed as several types of fresh mushrooms sparsely cultivated or found wild which should be identified on attribute level. specifically excludes: prepared, processed and shelf stable wild mushrooms, excludes
independent continuant;fruit jelly (dietetic);subset siren:f11803
independent continuant;oblique onion plant;a eurasian species of wild onion with a range extending from romania to mongolia.
independent continuant;blue corn mush (dish);blue corn mush is a dish prepared by thickening blue corn meal, water, and juniper ash on the stove.
independent continuant;vegetable soup (thick);subset siren:f4953
independent continuant;potato (whole, cooked);subset siren:f6100
independent continuant;ground beef patty (soy-extended, cooked);subset siren:f2102
independent continuant;potassium hydrogen sulphite;food additive. technological purpose(s): antioxidant, preservative.
independent continuant;meat (cooked);subset siren:f5103
independent continuant;flatfish (raw);subset siren:f8783
independent continuant;lobster meat (canned);subset siren:f15683
independent continuant;field corn kernel (raw);subset siren:f9785
independent continuant;tripe food product;tripe is a type of edible lining from the stomachs of various farm animals. most tripe is from cattle.
independent continuant;nut or nut product (us cfr);nuts in all forms, including nut butters and pastes.
independent continuant;calcium lactate;codex::327
independent continuant;chicken salad;subset siren:f6092
independent continuant;gingelly oil;subset siren:f9704
independent continuant;kale leaf (whole);a rosette leaf of a kale plant
independent continuant;golden snapper;itis:168883
independent continuant;shimeji mushroom;a group of edible mushrooms native to east asia, but also found in northern europe. the term shimeji is a general term of mushrooms of small to medium size.
independent continuant;cheddar cheese sandwich;subset siren:f4750
independent continuant;part of animal;anatomical part of an animal. includes eggs and milk that, although separated from the animal, are produced as integral parts and are affected by the animal's food intake and metabolism.
independent continuant;vegetarian pesto pizza;a pesto pizza made with vegetables.
independent continuant;skim milk (raw);subset siren:f10798
independent continuant;peppermint drink mix;subset siren:f2236
independent continuant;oyster liquor (frozen);subset siren:f7392
independent continuant;bitter leaf (whole);a leaf of a bitterleaf plant (gymnanthemum amygdalinum).
independent continuant;milk substitute;an edible substance that resembles milk.
independent continuant;blue crabmeat;blue crabmeat is crab meat derived from a blue crab, callinectes sapidus.
independent continuant;melon seed (whole);subset siren:f7879
independent continuant;apricot pulp;subset siren:f2208
independent continuant;peruvian guitarfish;fao asfis:guf
independent continuant;candy;subset siren:f1051
independent continuant;glucose syrup (exclusively for commercial production of sweets and candies);subset siren:f16413
independent continuant;fermented bean product;subset siren:f10006
independent continuant;jewfish fillet (raw);subset siren:f8923
independent continuant;batavia lettuce plant;a lettuce which is midway between the crisphead and leaf types. these lettuces tend to be larger, bolt-resistant and well-flavored.
independent continuant;vegetable leaf bundle (raw);subset siren:f1578
independent continuant;pineapple guava plant;a species of flowering plant in the myrtle family, myrtaceae is native to the highlands of southern brazil, eastern paraguay, uruguay, northern argentina, and colombia.
independent continuant;pre-harvest food material;organic food material which has not reached harvestable maturity.
independent continuant;sprat;fao asfis:spr
independent continuant;orange juice concentrate (with preservative);subset siren:f16788
independent continuant;10000114 - coffee - ready to drink (gs1 gpc);includes any products that can be described/observed as a ready to drink non carbonated beverage made from coffee beans. includes products that are consumed cold and those sold in 'self heating' cans, which allow the consumer to heat the coffee prior to
independent continuant;ray's bream (canned);subset siren:f9123
independent continuant;cottage cheese (vegetable added);subset siren:f3571
independent continuant;emmenthal cheese food product;a mild, large, yellow, waxy cow's milk cheese with many holes.
independent continuant;pork shoulder (raw);subset siren:f11007
independent continuant;turkey skin (raw);subset siren:f3014
independent continuant;guava (whole, raw);subset siren:f5317
independent continuant;pea (early june, dried, canned);subset siren:f6805
independent continuant;brussels sprout (whole);subset siren:f11885
independent continuant;coffee bean (roasted);subset siren:f17450
independent continuant;breakfast cereal (fruit-flavored);subset siren:f11118
independent continuant;ice cream sandwich;subset siren:f5472
independent continuant;lettuce plant;plants:lasa3
independent continuant;boysenberry (unsweetened, frozen);subset siren:f1856
independent continuant;sweet crabapple plant;itis:25257
independent continuant;wonton pastry (case);subset siren:f15482
independent continuant;carrot (frozen);subset siren:f4759
independent continuant;10005228 - dairy/egg based products / meals - ready to eat (shelf stable) (gs1 gpc);includes any products that can be described/observed as a dairy or egg based ready to eat, prepared product, such as eggs or cheese with other ingredients, such as another protein or vegetables. these ingredients form a valuable part of the product, such
independent continuant;30790 - nut mass (efsa foodex2);the group includes any type of nut mass. the part consumed/analysed is by default the whole or a portion of it representing the observed heterogeneity.
independent continuant;orange (artificially colored);subset siren:f6028
independent continuant;food (ready-to-cook);subset siren:f16637
independent continuant;maltitol syrup;food additive. technological purpose(s): bulking agent, emulsifier, humectant, stabilizer, sweetener.
independent continuant;nut milk;a liquid enclosed by the endosperm of nuts.
independent continuant;potassium tartrates;europe::336
independent continuant;cranberry apple drink;subset siren:f1534
independent continuant;10005966 - rambutan (gs1 gpc);includes any product that can be described/observed as a fresh commercial variety of rambutans grown of varieties (cultivars) from nephelium lappaceum l., to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf
independent continuant;orange plant;itis:28889
independent continuant;rabbiteye blueberry plant;grin:41068
independent continuant;lemon (whole);a hesperidium fruit of a lemon plant (citrus limon)
independent continuant;beverage (water-based);subset siren:f16005
independent continuant;vegetable and meat infant food;subset siren:f11055
independent continuant;sprat;itis:161789
independent continuant;radish seed (whole, raw, sprouted);a whole raw sprouted seed of radish.
independent continuant;cow milk (sterilized);subset siren:f4396
independent continuant;macaroni (oriental-style);subset siren:f6599
independent continuant;wheat flour (bromated, enriched);subset siren:f16841
independent continuant;imitation meat from textured vegetable protein;subset siren:f2996
independent continuant;heart food product;a heart meat product is a food product deriving from heart organ(s).
independent continuant;peanut feed;subset siren:f9994
independent continuant;nonfat dry milk (reconstituted);subset siren:f11045
independent continuant;imitation ice cream mix;subset siren:f5665
independent continuant;spice extraction in soluble carrier;subset siren:f15129
independent continuant;soybean paste;subset siren:f10002
independent continuant;pizza with meat topping;subset siren:f11484
independent continuant;beef (steak, freeze-dried);subset siren:f4435
independent continuant;wheat dough (refrigerated);subset siren:f12045
independent continuant;purslane plant;grin:29453
independent continuant;sauce, emulsified with a fat content less than 60%;subset siren:f17525
independent continuant;tea extract;subset siren:f16065
independent continuant;grape juice (frozen);subset siren:f3416
independent continuant;brown sugar cookie;subset siren:f5722
independent continuant;tilapia (breaded);subset siren:f9384
independent continuant;cream de pruneaux;subset siren:f17447
independent continuant;10005785 - veal - prepared/processed (gs1 gpc);includes products from young animals of the genus bos that have been subjected to one or more further manufacturing processes such as being cooked, dried, cured, ground, or reformed. specifically excludes meat/poultry sausages prepared/processed. exclud
independent continuant;breakfast sausage (minimum cereal content of 6%);subset siren:f16155
independent continuant;gelatin dessert (naturally and artificially sweetened);subset siren:f5371
independent continuant;palm sugar syrup;subset siren:f10433
independent continuant;fruit-flavored beverage (carbonated);subset siren:f1869
independent continuant;41530 - major isolated ingredients, additives, flavours, baking and processing aids (efsa foodex2);the category covers all items, used as ingredients and mainly having the nature of isolates, extracts or chemicals, used for technological purposes in the production of composite food.
independent continuant;milk (formulated, powdered);subset siren:f15343
independent continuant;star fruit (whole);a berry fruit from a star fruit plant (averrhoa carambola)
independent continuant;herbal tea (liquid);subset siren:f11585
independent continuant;pepper (whole);a berry fruit of a pepper plant (capsicum)
independent continuant;filet mignon;a steak cut of beef taken from the smaller end of the tenderloin, or psoas major of the cow carcass, usually a steer or heifer.
independent continuant;sodium methyl p-hydroxybenzoate;europe::219
independent continuant;leaf tea (unflavored);subset siren:f17412
independent continuant;oxidized polyethylene wax;food additive.
independent continuant;spice (whole);subset siren:f6052
independent continuant;apple (whole);a pome fruit of an apple tree (malus domestica).
independent continuant;beef bacon;subset siren:f16638
independent continuant;amberjack (raw);subset siren:f11047
independent continuant;cocktail drink (mixed, ready-prepared);subset siren:f11527
independent continuant;cooking sherry;subset siren:f7295
independent continuant;hijiki;subset siren:f11104
independent continuant;cow milk (concentrated);subset siren:f1503
independent continuant;kim chee (refrigerated);subset siren:f5166
independent continuant;barley groats;subset siren:f16407
independent continuant;french dressing (italian-style);subset siren:f4720
independent continuant;orange juice bar (frozen);subset siren:f7432
independent continuant;mochi;a rice cake which is made from a short-grain japonica glutinous rice pounded into a paste and may contain other ingredients such as sugar and cornstarch that are popular in japan.
independent continuant;gelatin dessert (prepared);subset siren:f5345
independent continuant;japanese noodle;subset siren:f6962
independent continuant;tomato catsup (low-sodium, sugar-free);subset siren:f4424
independent continuant;kummamoto oyster (raw);subset siren:f7390
independent continuant;fruit juice drink (fumaric acid-acidulated);subset siren:f15255
independent continuant;fruit half food product;subset siren:f16521
independent continuant;yellow corn flour;subset siren:f6290
independent continuant;mixture of rendered animal fat and vegetable fat;subset siren:f17277
independent continuant;african mudfish (raw);subset siren:f9911
independent continuant;relish;subset siren:f4648
independent continuant;10005897 - bananas (gs1 gpc);this brick applies to commercial varieties of bananas grown from musa acuminata, of the musaceae family, to be supplied fresh. specifically excludes: prepared/processed or unprepared/unprocessed and shelf stable or frozen bananas , apple bananas , baby b
independent continuant;malt vinegar;subset siren:f1229
independent continuant;coriander (whole or parts);whole coriander or some substance made from processed coriander.
independent continuant;drinking water (purified);drinking water that has been treated by heat, filtration, chemical disinfection, and/or exposure to ultraviolet radiation (including solar uv).
independent continuant;plant food product;this class includes food products which are derived from or produced by a plant.
independent continuant;strained yogurt;yogurt that has been strained to remove most of its whey, resulting in a thicker consistency than unstrained yogurt, while preserving yogurt's distinctive sour taste. like many types of yogurt, strained yogurt is often made from milk that has been enriched by boiling off some of its water content, or by adding extra butterfat and powdered milk. in europe and north america, it is often made from low-fat or fat-free milk.
independent continuant;white fonio seed (whole, raw);subset siren:f9825
independent continuant;sweet red bell pepper (whole, raw);subset siren:f6732
independent continuant;calcium polyphosphates;food additive. technological purpose(s): acidity regulator, emulsifier, moisture-retention agent, raising agent, sequestrant, stabilizer, texturizing agent.
